datetime,date_only,zone,latitude,longitude,no2_value,o3_value,hcho_value,so2_value,co_value
2025-10-09 14:00:00+00:00,2025-10-09,Centro Histórico,25.43143,-100.9804,66.52,25.31661614,0.00584667,6.467727384680043e-06,0.157102
2025-10-09 14:15:00+00:00,2025-10-09,Centro Histórico,25.43412,-100.98176,63.16,13.26490084,0.00639793,6.203263081710959e-06,0.168097
2025-10-09 14:30:00+00:00,2025-10-09,Centro Histórico,25.44419,-101.00418,66.61,14.32957772,0.00628605,6.262203662770471e-06,0.153259
2025-10-09 14:45:00+00:00,2025-10-09,Centro Histórico,25.4498,-101.00889,61.92,1.17136273,0.00664299,1e-06,0.151955
2025-10-09 15:00:00+00:00,2025-10-09,Centro Histórico,25.43786,-100.98046,59.46,8.79633015,0.00680643,4.155728067801511e-06,0.13774
2025-10-09 15:15:00+00:00,2025-10-09,Centro Histórico,25.44451,-101.00222,63.04,8.33300483,0.0069209,1.277072322789301e-06,0.128325
2025-10-09 15:30:00+00:00,2025-10-09,Centro Histórico,25.43624,-100.98182,58.36,0.32336959,0.00708436,1.2828557055422918e-05,0.117826
2025-10-09 15:45:00+00:00,2025-10-09,Centro Histórico,25.4305,-100.98117,58.0,-6.5608753,0.00719487,1e-06,0.113141
2025-10-09 16:00:00+00:00,2025-10-09,Centro Histórico,25.43234,-100.99376,54.89,-6.7580166,0.00749866,4.979005574524222e-05,0.102962
2025-10-09 16:15:00+00:00,2025-10-09,Centro Histórico,25.43405,-101.00361,54.06,-14.33285389,0.00766236,4.7394532447483057e-05,0.088736
2025-10-09 16:30:00+00:00,2025-10-09,Centro Histórico,25.43191,-101.00556,57.84,-15.91859388,0.00789045,7.983162019227364e-05,0.079361
2025-10-09 16:45:00+00:00,2025-10-09,Centro Histórico,25.43463,-101.00394,53.88,-15.34227526,0.00789724,8.54322384972465e-05,0.07838
2025-10-09 17:00:00+00:00,2025-10-09,Centro Histórico,25.44834,-100.99054,45.9,-17.68641457,0.00774858,0.000118330253939,0.07001
2025-10-09 17:15:00+00:00,2025-10-09,Centro Histórico,25.43903,-101.00037,46.48,-27.32585753,0.00794986,0.0001344934116633,0.057453
2025-10-09 17:30:00+00:00,2025-10-09,Centro Histórico,25.4331,-100.98993,48.24,-30.56270724,0.008,0.0001796567420645,0.054844
2025-10-09 17:45:00+00:00,2025-10-09,Centro Histórico,25.43797,-100.98566,45.08,-29.6013381,0.00786477,0.0002023953911881,0.051986
2025-10-09 18:00:00+00:00,2025-10-09,Centro Histórico,25.44783,-100.98462,46.48,-30.97703014,0.008,0.0002027454791587,0.04557
2025-10-09 18:15:00+00:00,2025-10-09,Centro Histórico,25.43241,-101.00514,45.85,-36.96554668,0.00759279,0.0002476631759607,0.050168
2025-10-09 18:30:00+00:00,2025-10-09,Centro Histórico,25.44226,-100.98532,40.74,-39.93435099,0.00782468,0.0002765038748337,0.044107
2025-10-09 18:45:00+00:00,2025-10-09,Centro Histórico,25.4463,-100.99267,40.99,-55.29090093,0.00779503,0.0002635121219997,0.049647
2025-10-09 19:00:00+00:00,2025-10-09,Centro Histórico,25.43658,-101.00653,43.68,-54.34596654,0.00788103,0.0002794071908419,0.04779
2025-10-09 19:15:00+00:00,2025-10-09,Centro Histórico,25.43403,-101.00264,44.03,-62.36887576,0.00799144,0.0002956132418178,0.057502
2025-10-09 19:30:00+00:00,2025-10-09,Centro Histórico,25.43542,-100.99661,41.14,-60.23333557,0.00769276,0.000266478281204,0.041637
2025-10-09 19:45:00+00:00,2025-10-09,Centro Histórico,25.442,-100.99984,41.87,-66.39357725,0.00775882,0.0002744775334034,0.045485
2025-10-09 20:00:00+00:00,2025-10-09,Centro Histórico,25.43096,-100.9968,41.94,-68.82977067,0.00740249,0.0002235575909304,0.052122
2025-10-09 20:15:00+00:00,2025-10-09,Centro Histórico,25.44622,-100.99209,46.65,-70.21766856,0.00742408,0.0001934571540903,0.045465
2025-10-09 20:30:00+00:00,2025-10-09,Centro Histórico,25.44874,-100.99505,42.06,-76.22443684,0.0070768,0.0001547524548098,0.051424
2025-10-09 20:45:00+00:00,2025-10-09,Centro Histórico,25.44291,-100.98132,42.8,-80.43477246,0.00731388,0.000136763187651,0.055372
2025-10-09 21:00:00+00:00,2025-10-09,Centro Histórico,25.43558,-101.00391,41.14,-85.53097094,0.0070043,0.0001086478531292,0.061259
2025-10-09 21:15:00+00:00,2025-10-09,Centro Histórico,25.44347,-100.98269,40.52,-93.57475087,0.00654582,8.867051550956462e-05,0.061396
2025-10-09 21:30:00+00:00,2025-10-09,Centro Histórico,25.44673,-100.99916,42.53,-88.02645606,0.00619311,7.209145850361421e-05,0.078246
2025-10-09 21:45:00+00:00,2025-10-09,Centro Histórico,25.43252,-100.99593,47.65,-85.83228211,0.00639713,6.870736533927961e-05,0.079505
2025-10-09 22:00:00+00:00,2025-10-09,Centro Histórico,25.44056,-100.98802,48.94,-94.29501101,0.00574101,3.449330096783104e-05,0.077561
2025-10-09 22:15:00+00:00,2025-10-09,Centro Histórico,25.44322,-100.9968,46.4,-95.17757509,0.0058563,2.5150394071297032e-05,0.087726
2025-10-09 22:30:00+00:00,2025-10-09,Centro Histórico,25.43635,-100.99857,45.31,-101.1,0.00550206,4.666550777357887e-05,0.092204
2025-10-09 22:45:00+00:00,2025-10-09,Centro Histórico,25.44049,-100.99661,51.03,-98.04975255,0.00529047,1.202862513437056e-05,0.105628
2025-10-09 23:00:00+00:00,2025-10-09,Centro Histórico,25.44759,-100.99729,52.09,-99.85361919,0.00504741,1.0665785609393096e-05,0.11809
2025-10-09 23:15:00+00:00,2025-10-09,Centro Histórico,25.43983,-100.99032,55.11,-100.99280216,0.00503692,1e-06,0.122849
2025-10-09 23:30:00+00:00,2025-10-09,Centro Histórico,25.44719,-100.98154,55.89,-97.92796524,0.00467067,1e-06,0.128489
2025-10-09 23:45:00+00:00,2025-10-09,Centro Histórico,25.43875,-100.99328,57.19,-101.1,0.0043609,4.192664515214214e-06,0.146306
2025-10-10 00:00:00+00:00,2025-10-09,Centro Histórico,25.44257,-100.98402,55.5,-101.1,0.00426559,1e-06,0.14473
2025-10-10 00:15:00+00:00,2025-10-09,Centro Histórico,25.44301,-100.99253,57.47,-101.1,0.00403201,1e-06,0.151811
2025-10-10 00:30:00+00:00,2025-10-09,Centro Histórico,25.44366,-100.98849,59.91,-99.11249902,0.00338545,3.3536754975072738e-06,0.145731
2025-10-10 00:45:00+00:00,2025-10-09,Centro Histórico,25.43327,-101.00495,61.26,-101.1,0.00322549,1e-06,0.137111
2025-10-10 01:00:00+00:00,2025-10-09,Centro Histórico,25.44866,-101.00506,62.73,-93.45298689,0.0030934,1e-06,0.147706
2025-10-10 01:15:00+00:00,2025-10-09,Centro Histórico,25.43914,-100.99403,61.12,-97.27109104,0.00260903,1e-06,0.14511
2025-10-10 01:30:00+00:00,2025-10-09,Centro Histórico,25.43254,-100.98031,60.17,-95.46349003,0.00250846,8.000589070025468e-06,0.137374
2025-10-10 01:45:00+00:00,2025-10-09,Centro Histórico,25.43475,-101.00325,61.45,-97.848854,0.00214714,1e-06,0.135852
2025-10-10 02:00:00+00:00,2025-10-09,Centro Histórico,25.43588,-100.98845,64.8,-92.6722618,0.00209734,4.265952461063974e-06,0.135398
2025-10-10 02:15:00+00:00,2025-10-09,Centro Histórico,25.44229,-101.00625,63.01,-91.32223129,0.00156839,1e-06,0.138035
2025-10-10 02:30:00+00:00,2025-10-09,Centro Histórico,25.43496,-101.00904,65.11,-87.23663677,0.0013357,1e-06,0.13684
2025-10-10 02:45:00+00:00,2025-10-09,Centro Histórico,25.44499,-101.00492,61.74,-86.84558122,0.00121043,1e-06,0.116683
2025-10-10 03:00:00+00:00,2025-10-09,Centro Histórico,25.4411,-100.98272,61.98,-83.01314525,0.00113772,3.899982979601648e-06,0.115839
2025-10-10 03:15:00+00:00,2025-10-09,Centro Histórico,25.43168,-100.99581,59.52,-79.21260133,0.00090223,1.3535557634256596e-05,0.115149
2025-10-10 03:30:00+00:00,2025-10-09,Centro Histórico,25.4321,-100.98563,62.67,-74.69491412,0.00061811,3.4242704824914907e-06,0.094806
2025-10-10 03:45:00+00:00,2025-10-09,Centro Histórico,25.44882,-100.98818,62.03,-74.2207973,0.00062444,1e-06,0.083718
2025-10-10 04:00:00+00:00,2025-10-09,Centro Histórico,25.44104,-100.99829,59.71,-68.28492279,0.00053595,2.4222188759333044e-05,0.09063
2025-10-10 04:15:00+00:00,2025-10-09,Centro Histórico,25.43946,-100.99074,58.6,-55.59052997,0.00060522,1.4755194952624983e-05,0.079929
2025-10-10 04:30:00+00:00,2025-10-09,Centro Histórico,25.44171,-100.98776,56.94,-57.76104813,0.00024232,2.608235919514517e-05,0.068151
2025-10-10 04:45:00+00:00,2025-10-09,Centro Histórico,25.43955,-100.98491,60.92,-65.10435034,0.00034268,3.633940463486101e-05,0.064944
2025-10-10 05:00:00+00:00,2025-10-09,Centro Histórico,25.43066,-101.00739,58.1,-49.52753712,0.00011461,3.22624975696142e-05,0.051095
2025-10-10 05:15:00+00:00,2025-10-09,Centro Histórico,25.44318,-101.00464,52.9,-52.12031446,0.00020928,7.900305848041587e-05,0.056904
2025-10-10 05:30:00+00:00,2025-10-09,Centro Histórico,25.44803,-101.00747,54.18,-42.5060429,1e-05,9.01482175400068e-05,0.055889
2025-10-10 05:45:00+00:00,2025-10-09,Centro Histórico,25.44932,-100.98184,53.88,-40.68875524,1e-05,0.0001127147282334,0.04046
2025-10-10 06:00:00+00:00,2025-10-10,Centro Histórico,25.43035,-100.98015,47.33,-34.99270423,1e-05,0.0001364572757693,0.031983
2025-10-10 06:15:00+00:00,2025-10-10,Centro Histórico,25.44504,-100.99741,51.0,-38.22342766,1e-05,0.0001697131207501,0.022938
2025-10-10 06:30:00+00:00,2025-10-10,Centro Histórico,25.43741,-100.99112,51.33,-26.3185413,0.00014768,0.0002003944730022,0.023926
2025-10-10 06:45:00+00:00,2025-10-10,Centro Histórico,25.4385,-101.00498,52.27,-24.54948832,1e-05,0.0002528006510545,0.011444
2025-10-10 07:00:00+00:00,2025-10-10,Centro Histórico,25.44839,-100.98557,50.75,-16.00044666,0.00025437,0.0002716922196298,0.016262
2025-10-10 07:15:00+00:00,2025-10-10,Centro Histórico,25.43541,-101.00111,50.29,-9.23973898,0.00010912,0.0002943471644057,0.017242
2025-10-10 07:30:00+00:00,2025-10-10,Centro Histórico,25.43914,-101.00969,51.87,-15.43060567,0.00012313,0.0003288764670473,0.011956
2025-10-10 07:45:00+00:00,2025-10-10,Centro Histórico,25.44091,-100.9891,47.07,-9.54418174,0.00033678,0.000344897864983,0.01
2025-10-10 08:00:00+00:00,2025-10-10,Centro Histórico,25.43148,-100.99963,47.14,-1.57190795,0.00019066,0.0003577893454945,0.015091
2025-10-10 08:15:00+00:00,2025-10-10,Centro Histórico,25.44077,-101.00661,51.1,-2.80171511,0.0010089,0.0003415049821426,0.01
2025-10-10 08:30:00+00:00,2025-10-10,Centro Histórico,25.43773,-100.9866,50.45,-0.09284445,0.00102306,0.0003585641767063,0.01
2025-10-10 08:45:00+00:00,2025-10-10,Centro Histórico,25.43952,-100.98691,50.75,7.89122239,0.00102518,0.0003138531489477,0.019869
2025-10-10 09:00:00+00:00,2025-10-10,Centro Histórico,25.4356,-100.9859,49.41,8.39479616,0.00103708,0.0002935461444891,0.01
2025-10-10 09:15:00+00:00,2025-10-10,Centro Histórico,25.44224,-100.98066,50.04,8.28353953,0.00163281,0.0002500902187399,0.01
2025-10-10 09:30:00+00:00,2025-10-10,Centro Histórico,25.43523,-100.98435,51.95,15.83081987,0.00178574,0.0002081750031451,0.021094
2025-10-10 09:45:00+00:00,2025-10-10,Centro Histórico,25.4499,-100.99843,51.81,20.13855069,0.00159023,0.000189087618545,0.023126
2025-10-10 10:00:00+00:00,2025-10-10,Centro Histórico,25.44494,-101.00936,53.43,18.43778836,0.00176708,0.0001558524735542,0.027532
2025-10-10 10:15:00+00:00,2025-10-10,Centro Histórico,25.44064,-100.98525,54.19,22.04503604,0.00198865,0.0001098869163001,0.013431
2025-10-10 10:30:00+00:00,2025-10-10,Centro Histórico,25.44485,-100.99096,54.35,15.0054678,0.00220937,9.39825515596982e-05,0.035449
2025-10-10 10:45:00+00:00,2025-10-10,Centro Histórico,25.43223,-100.99418,55.47,22.64932509,0.00265457,6.576620979025846e-05,0.037618
2025-10-10 11:00:00+00:00,2025-10-10,Centro Histórico,25.44982,-100.99399,53.4,25.58,0.00272389,4.224629444044471e-05,0.043299
2025-10-10 11:15:00+00:00,2025-10-10,Centro Histórico,25.44254,-101.00547,56.93,19.31236709,0.0032083,3.781549275505583e-05,0.053763
2025-10-10 11:30:00+00:00,2025-10-10,Centro Histórico,25.43044,-100.99542,61.1,18.7768406,0.00351179,4.283102898070164e-05,0.063438
2025-10-10 11:45:00+00:00,2025-10-10,Centro Histórico,25.43803,-100.99364,59.5,23.65306008,0.00388315,2.848757589432184e-05,0.07893
2025-10-10 12:00:00+00:00,2025-10-10,Centro Histórico,25.4459,-101.00426,61.28,25.58,0.00373736,1.411250299670682e-05,0.09034
2025-10-10 12:15:00+00:00,2025-10-10,Centro Histórico,25.44332,-100.99819,59.3,22.99202629,0.00460346,1e-06,0.106837
2025-10-10 12:30:00+00:00,2025-10-10,Centro Histórico,25.43819,-100.98722,64.34,23.49250225,0.00451308,2.1592895964192912e-05,0.12495
2025-10-10 12:45:00+00:00,2025-10-10,Centro Histórico,25.43423,-100.98961,62.04,25.58,0.00496201,5.81520056152224e-06,0.122696
2025-10-10 13:00:00+00:00,2025-10-10,Centro Histórico,25.44006,-101.00124,63.49,21.5725416,0.005244,2.6040429560369623e-05,0.144444
2025-10-10 13:15:00+00:00,2025-10-10,Centro Histórico,25.4479,-100.98866,63.06,22.68501912,0.0052799,1e-06,0.144665
2025-10-10 13:30:00+00:00,2025-10-10,Centro Histórico,25.44642,-100.99816,67.32,16.70386445,0.00537817,4.994851256295882e-06,0.154212
2025-10-10 13:45:00+00:00,2025-10-10,Centro Histórico,25.44735,-100.98649,66.47,20.91961556,0.00580886,1.171496624263519e-05,0.155937
2025-10-10 14:00:00+00:00,2025-10-10,Centro Histórico,25.44972,-100.99247,69.01,16.50723395,0.00603716,1e-06,0.169278
2025-10-10 14:15:00+00:00,2025-10-10,Centro Histórico,25.43388,-100.98275,64.81,14.42964151,0.00603416,5.197317427633743e-06,0.16465
2025-10-10 14:30:00+00:00,2025-10-10,Centro Histórico,25.44742,-100.98202,69.06,9.17981289,0.00642968,8.113774953678233e-06,0.153567
2025-10-10 14:45:00+00:00,2025-10-10,Centro Histórico,25.44334,-100.98887,62.89,8.15737759,0.00668255,1e-06,0.156061
2025-10-10 15:00:00+00:00,2025-10-10,Centro Histórico,25.44621,-100.98129,64.59,6.17803575,0.00676197,1.1347033391579435e-05,0.144775
2025-10-10 15:15:00+00:00,2025-10-10,Centro Histórico,25.43907,-100.98127,62.63,5.52734187,0.00678441,1e-06,0.134465
2025-10-10 15:30:00+00:00,2025-10-10,Centro Histórico,25.43014,-100.98752,60.4,-1.19987245,0.00735774,1.89542437633902e-05,0.130832
2025-10-10 15:45:00+00:00,2025-10-10,Centro Histórico,25.44915,-100.99962,57.71,2.33695182,0.00731819,2.711755382431332e-05,0.11073
2025-10-10 16:00:00+00:00,2025-10-10,Centro Histórico,25.44665,-100.99199,57.16,-9.62947604,0.0075634,4.346236262467585e-05,0.11322
2025-10-10 16:15:00+00:00,2025-10-10,Centro Histórico,25.43528,-101.00735,62.03,-13.31295365,0.00735013,4.37587892401083e-05,0.102891
2025-10-10 16:30:00+00:00,2025-10-10,Centro Histórico,25.44231,-100.98842,51.78,-13.70257481,0.00747052,7.885977342242774e-05,0.086303
2025-10-10 16:45:00+00:00,2025-10-10,Centro Histórico,25.43757,-101.00049,52.45,-16.7326969,0.00789041,6.664668721593334e-05,0.080706
2025-10-10 17:00:00+00:00,2025-10-10,Centro Histórico,25.44652,-101.00257,52.94,-26.50918329,0.00782193,0.0001258223892064,0.07218
2025-10-10 17:15:00+00:00,2025-10-10,Centro Histórico,25.4462,-100.99366,50.04,-25.23247438,0.00778013,0.000146939087308,0.063152
2025-10-10 17:30:00+00:00,2025-10-10,Centro Histórico,25.43,-100.98374,50.51,-22.91726905,0.008,0.000168420614474,0.055682
2025-10-10 17:45:00+00:00,2025-10-10,Centro Histórico,25.44271,-100.98077,44.19,-31.51720535,0.008,0.0002175431490905,0.058332
2025-10-10 18:00:00+00:00,2025-10-10,Centro Histórico,25.43297,-100.99645,46.46,-37.34137818,0.00792767,0.0002386654827049,0.048753
2025-10-10 18:15:00+00:00,2025-10-10,Centro Histórico,25.4384,-100.98602,45.47,-36.30835853,0.008,0.0002294252435365,0.052524
2025-10-10 18:30:00+00:00,2025-10-10,Centro Histórico,25.43201,-100.99981,43.77,-43.83145466,0.0077686,0.0002584436632441,0.043904
2025-10-10 18:45:00+00:00,2025-10-10,Centro Histórico,25.43938,-100.99264,42.3,-50.34539654,0.00789345,0.0002792245825809,0.044516
2025-10-10 19:00:00+00:00,2025-10-10,Centro Histórico,25.43617,-101.00787,46.25,-53.30592485,0.008,0.0002819065183119,0.033178
2025-10-10 19:15:00+00:00,2025-10-10,Centro Histórico,25.4424,-100.99064,40.29,-58.47825971,0.00774982,0.0002614367568616,0.040972
2025-10-10 19:30:00+00:00,2025-10-10,Centro Histórico,25.4498,-101.00416,42.35,-66.9247226,0.00776907,0.0002504886849302,0.04391
2025-10-10 19:45:00+00:00,2025-10-10,Centro Histórico,25.44326,-100.98266,44.58,-65.8394859,0.00755055,0.0002269008340982,0.050213
2025-10-10 20:00:00+00:00,2025-10-10,Centro Histórico,25.4303,-100.98238,41.97,-73.0744816,0.00752909,0.0002178913545921,0.051338
2025-10-10 20:15:00+00:00,2025-10-10,Centro Histórico,25.43783,-100.98967,42.68,-68.02351118,0.00761726,0.0002035542188235,0.05014
2025-10-10 20:30:00+00:00,2025-10-10,Centro Histórico,25.44805,-101.00137,43.48,-77.7101601,0.00747055,0.0001684491997449,0.05569
2025-10-10 20:45:00+00:00,2025-10-10,Centro Histórico,25.44584,-100.98754,46.71,-79.7220106,0.0069296,0.0001381517192152,0.060614
2025-10-10 21:00:00+00:00,2025-10-10,Centro Histórico,25.43273,-101.00088,44.19,-85.93395805,0.00681238,0.0001153871734732,0.062799
2025-10-10 21:15:00+00:00,2025-10-10,Centro Histórico,25.44936,-101.00529,48.0,-91.72447187,0.00700188,7.466824813940265e-05,0.070713
2025-10-10 21:30:00+00:00,2025-10-10,Centro Histórico,25.43714,-100.99011,42.41,-89.97278212,0.00603928,7.406663283282703e-05,0.068184
2025-10-10 21:45:00+00:00,2025-10-10,Centro Histórico,25.44416,-100.98282,49.46,-90.88721291,0.00656645,7.461364712742311e-05,0.084283
2025-10-10 22:00:00+00:00,2025-10-10,Centro Histórico,25.44837,-100.98999,44.51,-91.1868722,0.00604536,5.1056405110907934e-05,0.081125
2025-10-10 22:15:00+00:00,2025-10-10,Centro Histórico,25.43807,-101.00456,48.21,-99.36193522,0.00570541,3.5272231796370425e-05,0.088463
2025-10-10 22:30:00+00:00,2025-10-10,Centro Histórico,25.43943,-100.99933,51.77,-96.19710798,0.00558988,2.2678315057389217e-05,0.10066
2025-10-10 22:45:00+00:00,2025-10-10,Centro Histórico,25.43263,-100.99642,50.48,-97.19488689,0.00556729,2.2848301729818663e-05,0.111533
2025-10-10 23:00:00+00:00,2025-10-10,Centro Histórico,25.43724,-101.0014,49.72,-98.70146587,0.00523861,4.3933682081002896e-06,0.105988
2025-10-10 23:15:00+00:00,2025-10-10,Centro Histórico,25.4317,-101.00245,54.28,-101.1,0.00493976,1e-06,0.117894
2025-10-10 23:30:00+00:00,2025-10-10,Centro Histórico,25.44491,-100.99353,53.65,-101.1,0.00449801,1e-06,0.133413
2025-10-10 23:45:00+00:00,2025-10-10,Centro Histórico,25.44539,-101.00807,57.56,-101.1,0.00429733,1.4507726314439057e-05,0.137905
2025-10-11 00:00:00+00:00,2025-10-10,Centro Histórico,25.44324,-101.00524,55.35,-100.88977257,0.00392824,1e-06,0.145183
2025-10-11 00:15:00+00:00,2025-10-10,Centro Histórico,25.43217,-100.99404,58.63,-97.93675785,0.00382603,6.595949083004821e-06,0.151452
2025-10-11 00:30:00+00:00,2025-10-10,Centro Histórico,25.44238,-100.99254,62.6,-100.24351925,0.00366671,1e-06,0.161401
2025-10-11 00:45:00+00:00,2025-10-10,Centro Histórico,25.44548,-100.98804,58.94,-98.27532735,0.00353523,6.685298445857952e-06,0.159873
2025-10-11 01:00:00+00:00,2025-10-10,Centro Histórico,25.44144,-100.99517,63.09,-98.77184278,0.0027266,1e-06,0.154071
2025-10-11 01:15:00+00:00,2025-10-10,Centro Histórico,25.44814,-101.00386,64.28,-96.47580305,0.00262107,6.453338927220837e-06,0.147826
2025-10-11 01:30:00+00:00,2025-10-10,Centro Histórico,25.44102,-101.0082,61.44,-90.86271673,0.00243367,7.3900982086534114e-06,0.144039
2025-10-11 01:45:00+00:00,2025-10-10,Centro Histórico,25.43567,-100.99962,62.07,-92.81548573,0.00248846,1e-06,0.148324
2025-10-11 02:00:00+00:00,2025-10-10,Centro Histórico,25.43775,-101.00805,61.02,-91.12996031,0.00191707,1e-06,0.146901
2025-10-11 02:15:00+00:00,2025-10-10,Centro Histórico,25.43583,-100.99091,63.42,-89.86410794,0.00160363,3.680732023471147e-06,0.136322
2025-10-11 02:30:00+00:00,2025-10-10,Centro Histórico,25.43759,-100.99252,65.52,-87.85753442,0.00170953,2.8236099388280736e-05,0.118971
2025-10-11 02:45:00+00:00,2025-10-10,Centro Histórico,25.43983,-101.00571,62.53,-81.29920546,0.00150033,1.3279795510245936e-05,0.111193
2025-10-11 03:00:00+00:00,2025-10-10,Centro Histórico,25.43487,-100.98804,61.89,-82.73617791,0.0013535,1e-06,0.119665
2025-10-11 03:15:00+00:00,2025-10-10,Centro Histórico,25.43386,-101.00928,61.78,-82.9519207,0.00084632,8.665826117645631e-06,0.104028
2025-10-11 03:30:00+00:00,2025-10-10,Centro Histórico,25.44005,-100.99585,64.99,-75.07220867,0.00057418,8.324556380926835e-06,0.091704
2025-10-11 03:45:00+00:00,2025-10-10,Centro Histórico,25.44891,-101.00182,60.34,-73.77921978,0.0005071,2.994403010510645e-05,0.091475
2025-10-11 04:00:00+00:00,2025-10-10,Centro Histórico,25.4395,-100.99822,57.93,-68.2418345,0.00035391,2.2280574550340383e-06,0.084757
2025-10-11 04:15:00+00:00,2025-10-10,Centro Histórico,25.43955,-100.98183,55.58,-59.66445157,5.787e-05,8.397580640751877e-06,0.073396
2025-10-11 04:30:00+00:00,2025-10-10,Centro Histórico,25.44709,-100.98047,59.23,-60.32175944,0.00032579,2.1114650562868897e-05,0.066174
2025-10-11 04:45:00+00:00,2025-10-10,Centro Histórico,25.43469,-100.99213,58.86,-62.8379316,0.00026861,4.0368144640961166e-05,0.069534
2025-10-11 05:00:00+00:00,2025-10-10,Centro Histórico,25.44138,-100.9871,59.65,-53.63726874,1e-05,3.8438201072402543e-05,0.053332
2025-10-11 05:15:00+00:00,2025-10-10,Centro Histórico,25.44848,-101.00093,58.08,-48.56636723,0.00024618,5.926993682654042e-05,0.054964
2025-10-11 05:30:00+00:00,2025-10-10,Centro Histórico,25.44318,-100.98978,56.32,-45.13849711,1e-05,9.67356545649556e-05,0.05164
2025-10-11 05:45:00+00:00,2025-10-10,Centro Histórico,25.43099,-101.0037,53.22,-39.60522474,1e-05,0.0001175697560522,0.052196
2025-10-04 06:00:00+00:00,2025-10-04,Este,25.41058,-100.92398,36.61,-32.97135011,0.0001915,0.0001125458497945,0.022671
2025-10-04 06:15:00+00:00,2025-10-04,Este,25.41796,-100.95419,38.87,-37.68713961,0.00019027,0.0001111282540961,0.020402
2025-10-04 06:30:00+00:00,2025-10-04,Este,25.43354,-100.95115,37.07,-28.73792628,0.0002041,0.0001597841654848,0.01
2025-10-04 06:45:00+00:00,2025-10-04,Este,25.44912,-100.94,38.12,-26.15990056,1e-05,0.0001773010113399,0.01106
2025-10-04 07:00:00+00:00,2025-10-04,Este,25.43613,-100.93064,40.17,-16.75071763,0.00018551,0.0001872844106239,0.021149
2025-10-04 07:15:00+00:00,2025-10-04,Este,25.43452,-100.9441,40.18,-14.02898079,9.004e-05,0.0001867983882312,0.019291
2025-10-04 07:30:00+00:00,2025-10-04,Este,25.44269,-100.92141,36.37,-8.83697378,0.00044909,0.0002466914270395,0.016821
2025-10-04 07:45:00+00:00,2025-10-04,Este,25.44611,-100.965,40.37,-7.16301492,0.00051251,0.0002363196026783,0.01
2025-10-04 08:00:00+00:00,2025-10-04,Este,25.43843,-100.9335,38.66,-4.50260868,0.00070058,0.0002448990103902,0.011812
2025-10-04 08:15:00+00:00,2025-10-04,Este,25.43126,-100.95957,39.24,-4.56418136,0.00070928,0.000238684422845,0.01
2025-10-04 08:30:00+00:00,2025-10-04,Este,25.43869,-100.95864,40.79,4.33510801,0.00055085,0.0002211071055937,0.01
2025-10-04 08:45:00+00:00,2025-10-04,Este,25.44118,-100.96811,37.68,3.32907315,0.00093705,0.0002204799487295,0.010444
2025-10-04 09:00:00+00:00,2025-10-04,Este,25.43351,-100.94818,41.97,5.59309661,0.00096218,0.0002032247229031,0.01
2025-10-04 09:15:00+00:00,2025-10-04,Este,25.41891,-100.96927,43.49,6.28398798,0.00156363,0.0001824462067842,0.020742
2025-10-04 09:30:00+00:00,2025-10-04,Este,25.44143,-100.9585,42.53,12.60067062,0.00104,0.0001674075868667,0.023145
2025-10-04 09:45:00+00:00,2025-10-04,Este,25.42407,-100.93582,41.45,16.14972227,0.0017851,0.0001089378476352,0.014036
2025-10-04 10:00:00+00:00,2025-10-04,Este,25.41789,-100.96936,44.16,18.75126386,0.00228304,9.587818193509476e-05,0.015281
2025-10-04 10:15:00+00:00,2025-10-04,Este,25.42602,-100.96285,44.31,17.69675797,0.00230834,8.652636147304304e-05,0.013847
2025-10-04 10:30:00+00:00,2025-10-04,Este,25.41098,-100.95239,44.33,16.05726819,0.00262835,6.953547431528975e-05,0.028854
2025-10-04 10:45:00+00:00,2025-10-04,Este,25.41388,-100.94789,43.93,25.39826652,0.00266622,4.203898783351741e-05,0.029381
2025-10-04 11:00:00+00:00,2025-10-04,Este,25.4358,-100.96668,44.77,22.15744608,0.00292701,3.174800955104617e-05,0.045486
2025-10-04 11:15:00+00:00,2025-10-04,Este,25.4315,-100.93952,44.4,24.0390717,0.00355847,2.2635664405353884e-05,0.037777
2025-10-04 11:30:00+00:00,2025-10-04,Este,25.43885,-100.9276,46.72,25.58,0.0032204,1e-06,0.052062
2025-10-04 11:45:00+00:00,2025-10-04,Este,25.44449,-100.9562,47.6,25.58,0.00356247,1.4528798142520258e-05,0.063193
2025-10-04 12:00:00+00:00,2025-10-04,Este,25.4174,-100.95836,47.45,25.58,0.00382292,1e-06,0.073637
2025-10-04 12:15:00+00:00,2025-10-04,Este,25.44252,-100.94145,51.23,25.58,0.00411541,1e-06,0.078161
2025-10-04 12:30:00+00:00,2025-10-04,Este,25.43251,-100.95355,52.51,25.58,0.00458287,1.272831055902708e-05,0.087318
2025-10-04 12:45:00+00:00,2025-10-04,Este,25.41143,-100.96164,54.39,21.53012664,0.00476212,1e-06,0.077607
2025-10-04 13:00:00+00:00,2025-10-04,Este,25.42684,-100.92556,54.23,21.06116831,0.00505994,1.7355133995125402e-05,0.100088
2025-10-04 13:15:00+00:00,2025-10-04,Este,25.42671,-100.92817,57.21,16.4061041,0.00511481,4.697780775213186e-06,0.104545
2025-10-04 13:30:00+00:00,2025-10-04,Este,25.42541,-100.93068,57.45,23.66266444,0.00540198,1e-06,0.110812
